pid	devicetype	brand	model	fccid	availability	whereavailable	supportedsincecommit	supportedsincerel	supportedcurrentrel	target	subtarget	packagearchitecture	bootloader	cpu	cpucores	cpumhz	flashmb	rammb	ethernet100mports	ethernetgbitports	switch	vlan	modem	commentsnetworkports	wlanhardware	wlan24ghz	wlan50ghz	wlancomments	wlandriver	detachableantennas	bluetooth	usbports	sataports	commentsusbsataports	videoports	audioports	phoneports	commentsavports	serial	serialconnectionparameters	jtag	ledcount	buttoncount	gpios	powersupply	devicepage	forumsearch	gitsearch	wikideviurl	oemdevicehomepageurl	firmwareoemstockurl	firmwareopenwrtsnapshotinstallurl	firmwareopenwrtsnapshotupgradeurl	installationmethods	commentinstallation	recoverymethods	commentrecovery	picture	comments
58605	Range Extender	MikroTik	LHG 5	https://fcc.io/TV7LHG5ND	Available 2019	amazon.com	https://git.lede-project.org/?p=source.git;a=commit;h=e3dc036cbf53bb4c2538b619f986cc3cd2aabc87	18.06.0	18.06.4	ar71xx	mikrotik	mips_24kc	RouterBOOT	Atheros AR9344	1	600	16	64	1	-	?	?	-		Atheros AR9344	-	a/n		ath9k	-	-	-	-		-	-	-		Yes	115200 / 8N1	Yes	8	1	-	11-30V, 6W, PoE		LHG 5	LHG 5	NULL	https://routerboard.com/RBLHG-5nD	http://www.mikrotik.com/download	http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/openwrt-ar71xx-mikrotik-rb-nor-flash-16M-initramfs-kernel.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/openwrt-ar71xx-mikrotik-rb-nor-flash-16M-squashfs-sysupgrade.bin	Mikrotik TFTP	Requires initramfs network boot to install	NULL		media:example:genericrouter1.png	
58675	WiFi Router	ZBT	WE2026	NULL	Available 2019	zbt.en.alibaba.com	https://git.lede-project.org/?p=source.git;a=commit;h=815cc2a69ac46d9bb6b5a8dfcfb55211a49d5ca3	18.06.0	18.06.4	ramips	mt7620	mipsel_24kc	U-Boot	MediaTek MT7620N	1	580	8	64	5	-	?	?	-		?	b/g/n	-		unknown	-	-	-	-		-	-	-		?	?	?	2	1	-	9 VDC, 1.0 A		WE2026	WE2026	NULL	http://www.zbtlink.com/products/router/ZBT-WE2026.html		NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-zbtlink_zbt-we2026-squashfs-sysupgrade.bin	see git-commit		NULL		media:example:genericrouter1.png	
66205	WiFi Router	TP-Link	TL-WR840N	https://fcc.io/TE7/WR841NXV9	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=0d9adb4832e2c9ef4303b0b7aeff86c0ed4e5d89	18.06.0	18.06.4	ar71xx	tiny	mips_24kc	U-Boot	Qualcomm Atheros QCA9533	1	650	4	32	5	-	Qualcomm Atheros QCA9533	Yes	-		Qualcomm Atheros QCA9533	b/g/n	-		ath10k	-	-	-	-		-	-	-		Yes	115200 / 8N1	?	5	1	-	9 VDC, 0.6 A		TL-WR840N	TL-WR840N	https://wikidevi.com/wiki/TP-LINK_TL-WR840N_v2	http://www.tp-link.com/en/products/details/TL-WR840N.html	http://www.tp-link.com/en/download/TL-WR840N_V2.html	http://downloads.openwrt.org/snapshots/targets/ar71xx/tiny/openwrt-ar71xx-tiny-tl-wr840n-v2-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/tiny/openwrt-ar71xx-tiny-tl-wr840n-v2-squashfs-sysupgrade.bin	U-Boot TFTP recovery		U-Boot TFTP recovery		media:example:genericrouter1.png	
66206	WiFi Router	TP-Link	TL-WR840N	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=0d9adb4832e2c9ef4303b0b7aeff86c0ed4e5d89	18.06.0	18.06.4	ar71xx	tiny	mips_24kc	U-Boot	Qualcomm Atheros QCA9533	1	650	4	32	5	-	Qualcomm Atheros QCA9533	Yes	-		Qualcomm Atheros QCA9533	b/g/n	-		ath10k	-	-	-	-		-	-	-		Yes	115200 / 8N1	?	5	1	-	9 VDC, 0.6 A		TL-WR840N	TL-WR840N	https://wikidevi.com/wiki/TP-LINK_TL-WR840N_v3	http://www.tp-link.com/en/products/details/TL-WR840N.html	http://www.tp-link.com/en/download/TL-WR840N_V3.html	http://downloads.openwrt.org/snapshots/targets/ar71xx/tiny/openwrt-ar71xx-tiny-tl-wr840n-v3-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/tiny/openwrt-ar71xx-tiny-tl-wr840n-v3-squashfs-sysupgrade.bin	TP-Link TFTP	use tftp 192.168.0.66 rename firmare as wr840nv3_en_tp_recovery.bin	NULL		media:example:genericrouter1.png	
66207	WiFi AP	MikroTik	RB952Ui-5ac2nD (hAP ac lite)	https://fccid.io/TV7RB952-5AC2ND	Available 2019	amazon.de	https://git.lede-project.org/?p=source.git;a=commit;h=540edf704501db3ec8dcb278a7f1df52de222ae0	18.06.0	18.06.4	ar71xx	mikrotik	mips_24kc	RouterBOOT	Qualcomm Atheros QCA9531	1	650	16	64	5	-	?	?	-		Qualcomm Atheros QCA9887	b/g/n	a/n/ac		ath10k	-	-	1x 2.0	-		-	-	-		?	?	?	7	1	-	10-30 VDC, PoE		RB952Ui-5ac2nD (hAP ac lite)	RB952Ui-5ac2nD (hAP ac lite)	NULL	https://mikrotik.com/product/RB952Ui-5ac2nD		http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/	http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/	unknown		unknown		media:mikrotik:rb952ui-5ac2nd.jpg	
66208	WiFi Router	MikroTik	RB962UiGS-5HacT2HnT (hAP ac)	https://fccid.io/TV7RB962-5ACT2NT	Available 2019	omg.de	https://git.lede-project.org/?p=source.git;a=commit;h=978998628fe98f8cfc81910b851e5a3dfd316bac	18.06.0	18.06.4	ar71xx	mikrotik	mips_24kc	RouterBOOT	Qualcomm Atheros QCA9558	1	720	16	128	-	5	?	?	-		Qualcomm Atheros QCA9558	b/g/n	a/n/ac		ath9k	-	-	1x 2.0	-		-	-	-		?	?	?	?	?	-	11-57 VDC, PoE		RB962UiGS-5HacT2HnT (hAP ac)	RB962UiGS-5HacT2HnT (hAP ac)	NULL	https://routerboard.com/RB962UiGS-5HacT2HnT		http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/	http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/	unknown		unknown		media:example:genericrouter1.png	
66209	WiFi Router	AVM	FRITZ!Box 4040	NULL	Available 2019	amazon.de	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=1cb406d019dc84497a8405c470f0b0394d5ff64a	18.06.0	18.06.4	ipq40xx	generic	arm_cortex-a7_neon-vfpv4	EVA	Qualcomm Atheros IPQ4018	4	638	32	256	-	5	Qualcomm Atheros QCA8075	?	-		Qualcomm Atheros IPQ4018	b/g/n	a/n/ac		ath10k	-	-	1x 3.0	-		-	-	-		Yes	115200 / 8N1	?	5	2	-	12 VDC, 1.5 A	toh:avm:avm_fritz_box_4040	FRITZ!Box 4040	FRITZ!Box 4040	https://wikidevi.com/wiki/AVM_FRITZ!Box_4040	https://avm.de/produkte/fritzbox/fritzbox-4040/	https://ftp.avm.de/fritzbox/fritzbox-4040/	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-avm_fritzbox-4040-squashfs-eva.bin	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-avm_fritzbox-4040-squashfs-sysupgrade.bin	EVA FTP		NULL	AVM provides a recovery tool for Windows	media:avm:fritzbox_4040.png	
70585	Single Board Computer	Compex	WPJ563	NULL	Available 2019	shop.compex.com.sg	https://git.lede-project.org/?p=source.git;a=commit;h=dc4eae7a8cf676911b0048b1e73c6f9adeea2f06	18.06.0	18.06.4	ar71xx	generic	mips_24kc	U-Boot	Qualcomm Atheros QCA9563	1	775	16	128	-	2	?	?	-		Qualcomm Atheros QCA9563	b/g/n	-		ath10k	-	-	-	-		-	-	-		Yes	?	Yes	7	1	-	PoE 802.3af/at		WPJ563	WPJ563	https://wikidevi.com/wiki/Compex_WPJ563	http://www.compex.com.sg/product/wpj563/		NULL	http://downloads.openwrt.org/snapshots/targets/ar71xx/generic/openwrt-ar71xx-generic-wpj563-squashfs-sysupgrade.bin	see git-commit		NULL		media:example:genericrouter1.png	
74958	WiFi Router	TP-Link	TL-WR841N(D)	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=539e2a78f08860ea37442639d52b5d3c62cdfb67	17.01.2	18.06.4	ar71xx-ath79	tiny	mips_24kc	U-Boot	Qualcomm Atheros QCA9533	1	560	4	32	5	-	Qualcomm Atheros QCA9533	Yes	-		Qualcomm Atheros QCA9533	b/g/n	-		ath10k	-	-	-	-		-	-	-		?	?	?	?	?	-	9 VDC, 0.85 A	toh:tp-link:tl-wr841nd	TL-WR841N(D)	TL-WR841N(D)	NULL	https://www.tp-link.com/en/products/details/TL-WR841N.html	https://www.tp-link.com/en/download/TL-WR841N_V12.html	http://downloads.openwrt.org/snapshots/targets/ath79/tiny/openwrt-ath79-tiny-tplink_tl-wr841-v12-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ath79/tiny/openwrt-ath79-tiny-tplink_tl-wr841-v12-squashfs-sysupgrade.bin	U-Boot TFTP recovery	US + EU factory images are also available; For TFTP, rename -factory image to wr841nv11_tp_recovery.bin	U-Boot TFTP recovery		media:example:genericrouter1.png	Hardwarewise the same as v11.
79332	Modem	Technicolor	TG582n	NULL	unknown 2018	?		15.05	18.06.4	brcm63xx	generic	mips_mips32	CFE	Broadcom BCM63281	1	320	8	64	4	-	Broadcom BCM63281	Yes	ADSL2+		Broadcom BCM43227	b/g/n	-	2x2	b43	-	-	1x 2.0	-		-	-	NULL		Yes	?	Yes	10	3	-	12 VDC, 1.0 A	toh:thomson:tg582n	TG582n	TG582n	NULL			http://downloads.openwrt.org/snapshots/targets/brcm63xx/generic/lede-brcm63xx-generic-A4001N-squashfs-cfe.bin	NULL	see devicepage	Stock bootloader unsupported, CFE must be installed before OpenWrt installation	NULL		media:example:genericrouter1.png	
79333	Modem	D-Link	DSL-2750B	https://fcc.io/KA2/SL2750UT1	Discontinued	NULL		17.01.0	18.06.4	brcm63xx	generic	mips_mips32	CFE	Broadcom BMIPS4350 v7.5	1	320	8	64	4	-	Broadcom BCM63281	Yes	ADSL2+		Broadcom BCM43225	b/g/n	-		brcmsmac	-	-	1x 2.0 Device	-		-	-	1		Yes	115200 / 8N1	?	10	2	-	12 VDC, 1.0 A		DSL-2750B	DSL-275	https://wikidevi.com/wiki/D-Link_DSL-2750B_rev_T1	http://support.dlink.com.au/download/download.aspx?product=DSL-2750B	ftp://files.dlink.com.au/products/DSL-2750B/REV_T/Firmware/	http://downloads.openwrt.org/snapshots/targets/brcm63xx/generic/lede-brcm63xx-generic-A4001N-squashfs-cfe.bin	NULL	unknown		unknown		media:example:genericrouter1.png	Flashed via CFE recovery (hold down reset when powering up device)
79334	WiFi Router	Linksys	EA4500	https://fcc.io/Q87/-EA4500	Discontinued 2014	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=6acb552eeeb5f8917dfc4b7fe599fe9136cf2118	15.05	18.06.4	kirkwood	generic	arm_xscale	U-Boot	Marvell 88F6282	1	1200	128	128	-	5	Marvell 88E6171R	Yes	-		2x Marvell 88W8366	b/g/n	a/n	3x3	mwlwifi	-	-	1x 2.0	-		-	-	-		Yes	115200 / 8N1	Yes	2	2	-	12 VDC, 2.0 A	toh:linksys:ea4500	EA4500	EA4500	https://wikidevi.com/wiki/Linksys_EA4500	http://www.linksys.com/us/p/P-EA4500/	http://downloads.linksys.com/downloads/firmware/1224692441473/FW_EA4500_2.1.41.164606.img.zip	http://downloads.openwrt.org/snapshots/targets/kirkwood/generic/openwrt-kirkwood-linksys_viper-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/kirkwood/generic/openwrt-kirkwood-linksys_viper-squashfs-sysupgrade.bin	see devicepage		NULL		media:example:genericrouter1.png	Same hardware as E4200 v2
79341	WiFi Router	Linksys	EA4500	https://fcc.io/Q87/-E4200V2	Discontinued	NULL		17.01.0	18.06.4	kirkwood	generic	arm_xscale	U-Boot	Marvell 88F6282	1	1200	128	128	-	5	Marvell 88E6171R	Yes	-		2x Marvell 88W8366	b/g/n	a/n	3x3 MIMO	mwlwifi	-	-	2x 2.0	-		-	-	-		Yes	115200 / 8N1	Yes	2	2	-	12 VDC, 2.0 A	toh:linksys:ea4500	EA4500	EA4500	https://wikidevi.com/wiki/Linksys_E4200_v2	http://www.linksys.com/us/p/P-EA4500/		http://downloads.openwrt.org/snapshots/targets/kirkwood/generic/openwrt-kirkwood-linksys_viper-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/kirkwood/generic/openwrt-kirkwood-linksys_viper-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	Same hardware as E4200 v2 acc. wikidevi.
79342	WiFi Router	ZBT	WE1326	NULL	Available 2019	zbt.en.alibaba.com	https://git.lede-project.org/?p=source.git;a=commit;h=ff258effd508fc75edfb08ba709b333619d3f1e8	18.06.0	18.06.4	ramips	mt7621	mipsel_24kc	U-Boot	MediaTek MT7621AT	2	880	16	512	-	5	MediaTek MT7621AT	Yes	-		MediaTek MT7612EN	b/g/n	a/n/ac		mt76	4	-	1x 2.0	-		-	-	-		Yes	57600 / 8N1	Yes	8	1	-	12 VDC, 2.0 A		WE1326	WE1326	https://wikidevi.com/wiki/ZBT_WE1326	http://www.zbt-china.com/products/router/213.html		NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7621/openwrt-ramips-mt7621-zbtlink_zbt-we1326-squashfs-sysupgrade.bin	see git-commit		NULL		NULL	also sold as cioswi wr-346
79343	WiFi Router	ZBT	WG3526	NULL	Available 2019	aliexpress.com	https://git.lede-project.org/?p=source.git;a=commit;h=3cfc909c54c07d5a24d9a1a7496142b82d580878	18.06.0	18.06.4	ramips	mt7621	mipsel_24kc	U-Boot	MediaTek MT7621A	2	880	32	512	-	5	?	Yes	-		MediaTek MT7621A	b/g/n	a/n/ac		mt76	4	-	1x 3.0	1		-	-	-		Yes	?	Yes	6	1	-	12 VDC, 2.5 A		WG3526	WG3526	NULL	http://www.zbtlink.com/products/router/134.html		NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7621/openwrt-ramips-mt7621-zbtlink_zbt-wg3526-32m-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	
79344	WiFi Router	ZBT	WG3526	NULL	Available 2019	aliexpress.com	https://git.lede-project.org/?p=source.git;a=commit;h=30fbc1a4d146ae0060d02946709fd6d8cc2a2b56	17.01.0	18.06.4	ramips	mt7621	mipsel_24kc	U-Boot	MediaTek MT7621A	2	880	16	512	-	5	MediaTek MT7621A	Yes	-		MediaTek MT7621A	b/g/n	a/n/ac		mt76	4	-	1x 3.0	1		-	-	-		Yes	?	Yes	6	1	-	12 VDC, 2.5 A		WG3526	WG3526	https://wikidevi.com/wiki/ZBT_WG3526	http://www.zbt-china.com/products/router/ZBT-WG3526.html		NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7621/openwrt-ramips-mt7621-zbtlink_zbt-wg3526-16m-squashfs-sysupgrade.bin	unknown		unknown		NULL	it appears that the unit has a PCI-e card slot for 3/4g and that the unit may be available with or with out a 3/4G card and a difference of 2 antenna https://zbt.en.alibaba.com/product/60389403126-800783994/ZBT_WG3526_mt7621_dual_band_gigabit_wireless_router.html
79345	WiFi Router	ZBT	WE826	NULL	Available 2017	?	https://git.lede-project.org/?p=source.git;a=commit;h=2ddaf96a77a92186447ca18935b8a36d46d3db95	18.06.0	18.06.4	ramips	mt7620	mipsel_24kc	U-Boot	MediaTek MT7620A	1	580	32	128	5	-	?	?	-		MediaTek MT7620A	b/g/n	a/n/ac		mt76	-	-	1x 2.0	-		-	-	-		Yes	?	?	8	2	-	12 VDC, 1.0 A	toh:zbt:we-826	WE826	WE826	NULL			NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-zbtlink_zbt-we826-32m-squashfs-sysupgrade.bin	U-Boot web recovery		U-Boot web recovery		media:example:genericrouter1.png	PCI-express, SIM-slot
79346	WiFi Router	ZBT	WE826	https://fcc.io/2AH9T/W826	Available 2019	zbt.en.alibaba.com	https://git.lede-project.org/?p=source.git;a=commit;h=96eb5c6fa8ead2bf749b78dff2f55a340cff020e	17.01.0	18.06.4	ramips	mt7620	mipsel_24kc	U-Boot	MediaTek MT7620A	1	580	SD	128	5	-	MediaTek MT7620A	Yes	-		MediaTek MT7620A	b/g/n	a/n/ac		mt76	-	-	1x 2.0	-		-	-	-		Yes	?	?	8	2	-	12 VDC, 1.0 A	toh:zbt:we-826	WE826	WE826	https://wikidevi.com/wiki/ZBT_WE826			NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-zbtlink_zbt-we826-16m-squashfs-sysupgrade.bin	U-Boot web recovery		U-Boot web recovery		media:example:genericrouter1.png	PCI-ex slot, SIM slot
79357	WiFi Router	TP-Link	Archer C9	https://fcc.io/TE7/C9	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=5e339a48aa95b4c7702829c09a99ccf3b99aad3e	17.01.0	18.06.4	bcm53xx	generic	arm_cortex-a9	CFE	Broadcom BCM4709	2	1000	16	128	-	5	Broadcom BCM4709	Yes	-		Broadcom BCM4360	b/g/n	a/n/ac	3x3 MIMO	b43	3	-	1x 3.0	-		-	-	-		Yes	115200 / 8N1	Yes	?	?	-	12 VDC, 3.3 A	toh:tp-link:archer-c9	Archer C9	Archer C9	https://wikidevi.com/wiki/TP-LINK_Archer_C9_v1.x			http://downloads.openwrt.org/snapshots/targets/bcm53xx/generic/openwrt-bcm53xx-generic-tplink-archer-c9-v1-squashfs.bin	NULL	CFE TFTP recovery		see devicepage	TFTP-Recoveryname: ArcherC9v1_tp_recovery.bin	media:example:genericrouter1.png	
79359	Router	SolidRun	ClearFog Base	NULL	Available 2017	?	https://git.lede-project.org/?p=source.git;a=commit;h=ee1cee2cac67108194f1496c29fead90afff1763	17.01.4	18.06.4	mvebu	generic	arm_cortex-a9_vfpv3	U-Boot	Marvell Armada 380	2	1600	microSD	1024	-	2	?	?	-		-	-	-		unknown	-	-	1x 3.0	-		-	-	-		Yes	?	No	?	?	?	9-32 VDC	toh:solidrun:clearfog	ClearFog Base	ClearFog Base	NULL	https://wiki.solid-run.com/doku.php?id=products:a38x:clearfog	https://wiki.solid-run.com/doku.php?id=products:a38x:software	http://downloads.openwrt.org/snapshots/targets/mvebu/cortexa9/openwrt-mvebu-cortexa9-solidrun_clearfog-base-a1-squashfs-sdcard.img.gz	NULL	see devicepage		NULL		media:example:genericrouter1.png	
79377	WiFi Router	AVM	FRITZ!Box Fon WLAN 7320	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=2c33df03761f366193eeb2c3ffd28dfea475de41	17.01.0	18.06.4	lantiq	xway	mips_24kc	Adam2	Lantiq PSB50812	2	393	16	64	-	2	?	?	ADSL2+ Annex B		Atheros AR9227	b/g/n	-		ath9k	-	-	2x 2.0	-		-	-	POTS		Yes	38400 / 8N1	Yes	5	2	-	12 VDC, 1.0 A	toh:avm:avm_fritz_box_7320	FRITZ!Box Fon WLAN 7320	Fritz7320	NULL	https://avm.de/service/fritzbox/fritzbox-7320/uebersicht/	https://avm.de/service/fritzbox/fritzbox-7320/downloads/	NULL	http://downloads.openwrt.org/snapshots/targets/lantiq/xway/openwrt-lantiq-xway-avm_fritz7320-squashfs-sysupgrade.bin	see devicepage		NULL		media:example:genericrouter1.png	see also http://www.wehavemorefun.de/fritzbox/7320
79378	Single Board Computer	8devices	Rambutan	NULL	Available 2019	shop.8devices.com	https://git.lede-project.org/?p=source.git;a=commit;h=68b5d34f69421264de6e5d77760fcc2bfe9ee687	18.06.0	18.06.4	ar71xx	nand	mips_24kc	U-Boot	Qualcomm Atheros QCA9557	1	720	128NAND	128	1	1	?	?	-		?	b/g/n	a/n		unknown	-	-	1x 2.0	-		-	-	-		Yes	?	Yes	2	2	12	3.3 VDC, max. 3.7W		Rambutan	Rambutan	NULL	http://www.8devices.com/products/rambutan		http://downloads.openwrt.org/snapshots/targets/ar71xx/nand/openwrt-ar71xx-nand-rambutan-squashfs-factory.ubi	http://downloads.openwrt.org/snapshots/targets/ar71xx/nand/openwrt-ar71xx-nand-rambutan-squashfs-sysupgrade.tar	U-Boot TFTP + serial recovery		U-Boot TFTP + serial recovery		media:example:genericrouter1.png	
79379	WiFi AP	Ubiquiti	UniFi AC Mesh	https://fcc.io/SWX-UAPACM	Available 2018	amazon.de	https://git.lede-project.org/?p=source.git;a=commit;h=43a7a1a05e0906f8adacd9c09b5c0be79fc94de1	18.06.0	18.06.4	ar71xx-ath79	generic	mips_24kc	U-Boot	Qualcomm Atheros QCA9563	1	775	16	128	-	1	-	Yes	-		Qualcomm Atheros QCA988x	b/g/n	a/n/ac		ath10k	2	-	-	-		-	-	-		?	?	?	1	1	-	24 VDC, PoE 802.3af	toh:ubiquiti:unifiac	UniFi AC Mesh	UniFi AC Mesh	NULL	https://unifi-mesh.ubnt.com/	https://www.ui.com/download/unifi/	NULL	http://downloads.openwrt.org/snapshots/targets/ath79/generic/openwrt-ath79-generic-ubnt_unifiac-mesh-squashfs-sysupgrade.bin	U-Boot TFTP + serial recovery		U-Boot TFTP + serial recovery		media:example:genericrouter1.png	
79380	WiFi AP	Aerohive	AP121	NULL	Discontinued 2017	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=10d11859dfbad0b4482d1a50b20ef91eeeeca2d7	18.06.0	18.06.4	ar71xx	nand	mips_24kc	U-Boot	Atheros AR9344	1	560	128NAND	128	-	1	-	?	-		Atheros AR9382	b/g/n	a/n		ath9k	-	-	1x 2.0	-		-	-	-		Yes	9600 / 8N1	?	?	1	-	PoE 802.3af		AP121	AP121	NULL	http://www.aerohive.com/products/access-points/ap121.html		http://downloads.openwrt.org/snapshots/targets/ar71xx/nand/openwrt-ar71xx-nand-hiveap-121-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/nand/openwrt-ar71xx-nand-hiveap-121-squashfs-sysupgrade.tar	U-Boot TFTP + serial recovery		U-Boot TFTP + serial recovery		media:aerohive:aerohive_ap121.jpg	End-of-Sale date for this product is August 1st, 2017
79385	Single Board Computer	NXP	LS1012ARDB	NULL	Available 2017	?	https://git.lede-project.org/?p=source.git;a=commit;h=15a14cf1665ef3d8b5c77cce69b52d131340e3b3	17.01.0	18.06.4	layerscape		arm_cortex-a15_neon-vfpv4	?	NXP LS1012A	1	800	4096	1024	-	2	?	?	-		SDIO WiFi module	b/g/n	-		unknown	-	-	1x 3.0	1		-	-	-		?	?	Yes	1	1	?	PoE		LS1012ARDB	LS1012ARDB	NULL	https://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls1012a-reference-design-board:LS1012A-RDB	https://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls1012a-reference-design-board:LS1012A-RDB	http://downloads.openwrt.org/snapshots/targets/layerscape/armv8_32b/openwrt-layerscape-armv8_32b-ls1012ardb-ubifs-firmware.bin	NULL	unknown		unknown		media:example:genericrouter1.png	32b and 64b firmware available
79386	Single Board Computer	NXP	LS1043ARDB	NULL	Available 2017	?	https://git.lede-project.org/?p=source.git;a=commit;h=c6c731fe311f7da42777ffd31804a4f6aa3f8e19	17.01.0	18.06.4	layerscape		arm_cortex-a15_neon-vfpv4	U-Boot	NXP LS1043A	4	1600	128	2048	-	6	?	?	-	additional 1x 10G network port	-	-	-		none	-	-	2x 3.0	-		-	-	-		Yes	?	Yes	?	?	?	?		LS1043ARDB	LS1043ARDB	NULL	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-layerscape-1043a-and-1023a-multicore-communications-processors:LS1043A	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-layerscape-1043a-and-1023a-multicore-communications-processors:LS1043A	http://downloads.openwrt.org/snapshots/targets/layerscape/armv8_32b/openwrt-layerscape-armv8_32b-ls1043ardb-squashfs-firmware.bin	NULL	unknown		unknown		media:example:genericrouter1.png	Also 64b firmware available
79387	Single Board Computer	NXP	LS1046ARDB	NULL	Available 2018	nxp.com	https://git.lede-project.org/?p=source.git;a=commit;h=ad907e1c03a3a1a236f4836cee085d085f280c8d	17.01.0	18.06.4	layerscape		arm_cortex-a15_neon-vfpv4	U-Boot	NXP LS1046A	4	1600	512NAND	8192	-	4	?	?	-	additional SFP cage + 2x 10G port	-	-	-		none	-	-	2x 3.0	1		-	-	-		Yes	?	Yes	?	?	?	12 VDC, 8.0 A		LS1046ARDB	LS1046ARDB	NULL	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls1046a-reference-design-board:LS1046A-RDB	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls1046a-reference-design-board:LS1046A-RDB	http://downloads.openwrt.org/snapshots/targets/layerscape/armv8_32b/openwrt-layerscape-armv8_32b-ls1046ardb-ubifs-firmware.bin	NULL	unknown		unknown		media:example:genericrouter1.png	Also 64b firmware available
79388	Single Board Computer	NXP	LS1088ARDB	NULL	Available 2017	?	https://git.lede-project.org/?p=source.git;a=commit;h=1866368a8ab8cacf73aa47f67138040d5620439d	17.01.0	18.06.4	layerscape		aarch64_generic	?	NXP LS1088A	8	1800	8192	8192	-	8	?	?	-	additional 1x 10G network port	-	-	-		none	-	-	2x 3.0	1		-	-	-		Yes	?	Yes	?	?	?	?		LS1088ARDB	LS1088ARDB	NULL	https://www.nxp.com/products/software-and-tools/software-development-tools/codewarrior-development-tools/suite-for-networked-applications/qoriq-ls1088a-rdb-reference-design-board:LS1088A-RDB	https://www.nxp.com/products/software-and-tools/software-development-tools/codewarrior-development-tools/suite-for-networked-applications/qoriq-ls1088a-rdb-reference-design-board:LS1088A-RDB	http://downloads.openwrt.org/snapshots/targets/layerscape/armv8_64b/openwrt-layerscape-armv8_64b-ls1088ardb-ubifs-firmware.bin	NULL	unknown		unknown		media:example:genericrouter1.png	Also 64b firmware available
79389	Single Board Computer	NXP	LS2088ARDB	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=799d0dddf608ff012b49282d5832ddd2ef1b916e	17.01.0	18.06.4	layerscape	armv8_64b	aarch64_generic	U-Boot	NXP LS2088A	8	2000	2048NAND	8192	-	?	?	?	-		-	-	-		none	-	-	2x 3.0	2		-	-	-		Yes	?	Yes	?	?	?	?		LS2088ARDB	LS2088ARDB	NULL	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls2088a-reference-design-board:LS2088A-RDB	http://www.nxp.com/products/microcontrollers-and-processors/arm-processors/qoriq-layerscape-arm-processors/qoriq-ls2088a-reference-design-board:LS2088A-RDB	http://downloads.openwrt.org/snapshots/targets/layerscape/armv8_64b/openwrt-layerscape-armv8_64b-ls2088ardb-squashfs-firmware.bin	NULL	unknown		unknown		media:example:genericrouter1.png	Also 64b firmware available
